ClassID,Weight,PR,MaxPR,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,HiddenPropValue,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,ReinforceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,CRTMATK,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,Add_Damage_Atk,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_SOUL,ADD_HOLY,ADD_DARK,BaseSocket,MaxSocket_COUNT,BaseSocket_MA,MaxSocket_MA,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_SOUL,RES_HOLY,RES_DARK,LifeTime,ItemLifeTimeOver,NeedAppraisal,NeedRandomOption,LootingChance,IsAlwaysHatVisible,SkillWidthRange,DynamicLifeTime,ADD_BOSS_ATK,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,HiddenProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,DecomposeAble,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,NotExist,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseAbility,UseGender,DBLHand,EqpType,UsePetEquipGroup,PetSlot,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,ItemLifeTime,HatVisible,Extractable,LegendGroup,MarketCategory,BriquetingAble,DynamicCalcLifeTimeFunc,EnableEquipMap,RingGroup
11004003,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_003,낭만 비행사 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_littleprince02_m,item_icon_littleprince02_m,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,littleprince02,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004004,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_004,낭만 비행사 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_littleprince02_f,item_icon_littleprince02_f,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,littleprince02,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004005,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_005,붉은여우 코스튬,Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_redfox_costume,item_icon_redfox_costume,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,redfox,Sword,Melee,,,All,,Both,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004006,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_006,메이플라워 노블 플레이트 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding01_m,icon_item_ep12wedding01_m,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding01,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004007,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_007,메이플라워 노블 플레이트 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding01_f,icon_item_ep12wedding01_f,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding01,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004008,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_008,메이플라워 웨딩 턱시도 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding02_m,icon_item_ep12wedding02_m,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding02,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004009,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_009,메이플라워 웨딩 드레스 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding02_f,icon_item_ep12wedding02_f,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding02,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004010,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_010,메이플라워 이노센트 아머 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding03_m,icon_item_ep12wedding03_m,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding03,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004011,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_011,메이플라워 이노센트 아머 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_ep12wedding03_f,icon_item_ep12wedding03_f,코스튬,,,착용하면 외형이 변경됩니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,ep12wedding03,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004012,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_012,냥타냥 얼룩 남작 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan01_m,icon_item_catagnan01_m,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human01,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004013,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_013,냥타냥 치즈 남작 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan01_f,icon_item_catagnan01_f,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human01,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004014,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_014,냥타냥 깜장 상인  코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan02_m,icon_item_catagnan02_m,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human02,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004015,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_015,냥타냥 랙돌 상인 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan02_f,icon_item_catagnan02_f,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human02,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004016,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_016,냥타냥 쿠키 용병 코스튬 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan03_m,icon_item_catagnan03_m,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human03,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004017,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_017,냥타냥 태비 용병 코스튬 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan03_f,icon_item_catagnan03_f,코스튬,,,착용하면 외형이 변경됩니다. 스킬을 통해 '변신'이 가능합니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_human03,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004018,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_018,냥타냥 얼룩 남작 변신 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan01_m,icon_item_catagnan01_m,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat01,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004019,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_019,냥타냥 치즈 남작 변신 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan01_f,icon_item_catagnan01_f,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat01,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004020,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_020,냥타냥 깜장 상인 변신 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan02_m,icon_item_catagnan02_m,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat02,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004021,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_021,냥타냥 랙돌 상인 변신 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan02_f,icon_item_catagnan02_f,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat02,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004022,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_022,냥타냥 쿠키 용병 변신 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan03_m,icon_item_catagnan03_m,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat03,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11004023,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_costume_Com_023,냥타냥 태비 용병 변신 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_catagnan03_f,icon_item_catagnan03_f,코스튬,,," ",item_drop_armor,,,,NO,NO,NO,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,catagnan_cat03,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,,YES,No,,Premium_Costume,No,,,
11005001,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_helmet_redfox,붉은여우 헬멧 코스튬,Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_redfox_helmet,item_icon_redfox_helmet,헬멧[공용],,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_redfox,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
