ClassID,Weight,PR,MaxPR,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,HiddenPropValue,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,ReinforceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,CRTMATK,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_HOLY,ADD_SOUL,ADD_DARK,BaseSocket,MaxSocket_COUNT,BaseSocket_MA,MaxSocket_MA,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_SOUL,RES_HOLY,RES_DARK,LifeTime,ItemLifeTimeOver,NeedAppraisal,NeedRandomOption,LootingChance,IsAlwaysHatVisible,SkillWidthRange,DynamicLifeTime,ADD_BOSS_ATK,ChangeBasicPropValue,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,HiddenProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,DecomposeAble,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,NotExist,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseAbility,UseGender,DBLHand,EqpType,UsePetEquipGroup,PetSlot,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,LifeTime_Limitcheck,ItemLifeTime,HatVisible,Extractable,LegendGroup,MarketCategory,BriquetingAble,DynamicCalcLifeTimeFunc,EnableEquipMap,ExpireDateTime,RingGroup
10300031,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Spiderweb_m_7d,[이벤트] 스파이더 웹 코스튬(남) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_HalloweenBat_Unifom_m,icon_item_HalloweenBat_Unifom_m,코스튬,,,거미줄을 특수한 가공법으로 가공하여 만든 코스튬입니다. 귀여움과 약간의 공포스러운 분위기를 만족시킬 수 있는 코스튬입니다.{nl}※7일 기간제 아이템입니다.,item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenbat_uniform,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300032,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Spiderweb_f_7d,[이벤트] 스파이더 웹 코스튬(여) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_HalloweenBat_Unifom_f,icon_item_HalloweenBat_Unifom_f,코스튬,,,거미줄을 특수한 가공법으로 가공하여 만든 코스튬입니다. 귀여움과 약간의 공포스러운 분위기를 만족시킬 수 있는 코스튬입니다.{nl}※7일 기간제 아이템입니다.,item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenbat_uniform,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300033,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Blackcat_m_7d,[이벤트] 블랙 캣 코스튬(남) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_HalloweenCat_Unifom_m,icon_item_HalloweenCat_Unifom_m,코스튬,,,"할로윈 때 이 코스튬을 착용한다면, 멋과 공포스러운 분위기를 만족시킬 수 있는 코스튬입니다. 착용하면 외형이 변경됩니다.{nl}※7일 기간제 아이템입니다.",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweencat_uniform,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300034,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Blackcat_f_7d,[이벤트] 블랙 캣 코스튬(여) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_HalloweenCat_Unifom_f,icon_item_HalloweenCat_Unifom_f,코스튬,,,"할로윈 때 이 코스튬을 착용한다면, 아름다움과 공포스러운 분위기를 만족시킬 수 있는 코스튬입니다. 착용하면 외형이 변경됩니다.{nl}※7일 기간제 아이템입니다.",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweencat_uniform,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300035,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Skull_7d,[이벤트] 야광 해골 코스튬 (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_pumkin01_body_m,icon_item_pumkin01_body_m,코스튬,,,야광 해골 코스튬입니다. 착용하면 외형이 변경 됩니다.{nl}※7일 기간제 아이템입니다.,item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,pumkin01,Sword,Melee,,,All,,Both,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300036,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_Sweat_suit_white,[할로윈] 화이트 츄리닝,Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_sweat_suit_white,icon_item_sweat_suit_white,코스튬,,,하얀색 츄리닝입니다. 착용하면 외형이 변경 됩니다.,item_drop_armor,,,,NO,NO,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,sweat_suit_white,Sword,Melee,,,All,,Both,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300037,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_Sweat_suit_white_7d,[이벤트] 화이트 츄리닝 (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_sweat_suit_white,icon_item_sweat_suit_white,코스튬,,,하얀색 츄리닝입니다. 착용하면 외형이 변경 됩니다.{nl}※7일 기간제 아이템입니다.{nl}영구제로 교환 가능한 아이템입니다.,item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,sweat_suit_white,Sword,Melee,,,All,,Both,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,,
10300038,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_m,[할로윈] 블랙 울프 코스튬(남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_m,icon_item_blackwolf_m,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.",item_drop_armor,,,,NO,NO,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300039,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_f,[할로윈] 블랙 울프 코스튬(여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_f,icon_item_blackwolf_f,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.",item_drop_armor,,,,NO,NO,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,NO,,YES,No,,Look_Costume,No,,,,
10300040,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_m_7d,[이벤트] 블랙 울프 코스튬(남) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_m,icon_item_blackwolf_m,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.{nl}※7일 기간제 아이템입니다.{nl}영구제로 교환 가능한 아이템입니다.",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,,
10300041,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_f_7d,[이벤트] 블랙 울프 코스튬(여) (7일),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_f,icon_item_blackwolf_f,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.{nl}※7일 기간제 아이템입니다.{nl}영구제로 교환 가능한 아이템입니다.",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,,
10300042,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_Skyblue_kindergartener02_m_EDT,[할로윈] 스카이블루 라이마 원아복(남) (기간제),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_kindergartener_skyblue_m,icon_item_kindergartener_skyblue_m,코스튬,,,하늘색의 라이마 원아복입니다.{nl}영구제로 교환 가능한 아이템입니다.{nl}{#ff0000}11월 17일 오전 6시에 삭제됩니다.{/},item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,kindergartener02,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,2020-11-17 06:00,
10300043,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_Skyblue_kindergartener02_f_EDT,[할로윈] 스카이블루 라이마 원아복(여) (기간제),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_kindergartener_skyblue_f,icon_item_kindergartener_skyblue_f,코스튬,,,하늘색의 라이마 원아복입니다.{nl}영구제로 교환 가능한 아이템입니다.{nl}{#ff0000}11월 17일 오전 6시에 삭제됩니다.{/},item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,kindergartener02,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,2020-11-17 06:00,
10300044,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_m_EDT,[할로윈] 블랙 울프 코스튬(남) (기간제),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_m,icon_item_blackwolf_m,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.{nl}영구제로 교환 가능한 아이템입니다.{nl}{#ff0000}11월 17 오전 6시에 삭제됩니다.{/}",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Male,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,2020-11-17 06:00,
10300045,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_halloweenwolf_black_f_EDT,[할로윈] 블랙 울프 코스튬(여) (기간제),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_blackwolf_f,icon_item_blackwolf_f,코스튬,,,"보름달이 뜨는 밤에 이 코스튬을 착용하면, 공포스러운 분위기를 만들 수 있습니다. 착용하면 외형이 변경됩니다.{nl}영구제로 교환 가능한 아이템입니다.{nl}{#ff0000}11월 17일 오전 6시에 삭제됩니다.{/}",item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,halloweenwolf_black,Sword,Melee,,,All,,Female,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,2020-11-17 06:00,
10300046,0,1,1,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EVENT_Sweat_suit_white_EDT,[할로윈] 화이트 츄리닝 (기간제),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_sweat_suit_white,icon_item_sweat_suit_white,코스튬,,,하얀색 츄리닝입니다. 착용하면 외형이 변경 됩니다.{nl}영구제로 교환 가능한 아이템입니다.{nl}{#ff0000}11월 17일 오전 6시에 삭제됩니다.{/},item_drop_armor,,,,NO,YES,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,NO,NO,No,Outer,Premium,,,sweat_suit_white,Sword,Melee,,,All,,Both,NO,OUTER,ALL,,OUTER,,,Flesh,,,,NO,,,YES,,YES,No,,Look_Costume,No,,,2020-11-17 06:00,
10304000,45,5,5,0,0,0,4,9,0,380,0,0,100,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,235,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_NECK04_118,[이벤트]어비스 이레디안 네클리스,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_Neck_aloneDungeon02,icon_item_Neck_aloneDungeon02,목걸이,,,"붉은 보석을 기반으로 야수의 이빨 장식을 추가해서 흉포함이 더욱 드러나는 목걸이입니다. ",item_drop_jewel,,,,YES,YES,NO,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Neck,,,,,Sword,Melee,,,All,,Both,NO,NECK,ALL,,NECK,,,,,,,NO,,Moru,,,YES,No,,Accessory_Neck,No,,,,
10304001,45,5,5,0,0,0,4,9,0,380,0,0,100,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,432,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_NECK04_119,[이벤트]세비사 이레디안 네클리스,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_Neck_aloneDungeon01,icon_item_Neck_aloneDungeon01,목걸이,,,위급할 때 최후의 수단으로 사용할 힘을 비축했다고 합니다. 얼마나 도움이 될지는 알 수 없습니다.,item_drop_jewel,,,,YES,YES,NO,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Neck,,,,,Sword,Melee,,,All,,Both,NO,NECK,ALL,,NECK,,,,,,,NO,,Moru,,,YES,No,,Accessory_Neck,No,,,,
10304002,40,5,5,0,0,0,4,7,0,380,0,0,100,4780,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_BRC04_118,[이벤트]어비스 이레디안 브레이슬릿,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_bracelet_aloneDungeon1,icon_item_bracelet_aloneDungeon1,팔찌,,,팔찌의 원색이 붉은색이 아니었다고 합니다. 그렇다면 팔찌의 색이 변한 이유는 모두 추측 무성합니다.,item_drop_jewel,,,,YES,YES,NO,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Ring,,,,,Sword,Melee,,,All,,Both,NO,RING,ALL,,RING,,,,,,,NO,,Moru,,,YES,No,,Accessory_Band,No,,,,
